,apt_ind,wi_quart_mi,wi_half_mi,wi_3_quart,wi_1_mi
4151,4803895,0,0,0,4
4152,4803900,0,0,0,4
4153,4803906,0,0,0,0
4154,4803908,0,0,0,4
4155,4803920,2,4,4,8
4156,4803966,0,0,0,0
4157,4803967,0,0,0,4
4158,4803969,0,0,0,4
4159,4803975,0,0,2,4
4160,4803983,0,0,2,4
4161,4803988,0,0,2,4
4162,4803994,0,2,8,10
4163,4803996,0,2,8,10
4164,4804003,0,0,0,0
4165,4804004,0,0,0,0
4166,4804005,0,2,4,4
4167,4804027,0,2,4,4
4168,4804031,0,0,0,0
4169,4804032,0,0,4,8
4170,4804036,0,0,0,0
4171,4804039,0,0,0,4
4172,4804086,0,0,2,4
4173,4804090,0,0,2,4
4174,4804094,0,0,4,8
4175,4804101,0,0,0,0
4176,4804102,0,0,0,0
4177,4804108,0,0,0,0
4178,4804111,0,0,0,0
4179,4804113,0,0,0,2
4180,4804115,0,0,0,2
4181,4804118,0,0,0,4
4182,4804121,0,0,0,4
4183,4804123,0,0,0,0
4184,4804125,0,0,0,0
4185,4804127,0,0,0,0
4186,4804132,0,0,4,4
4187,4804134,0,0,4,4
4188,4804135,0,0,4,4
4189,4804138,0,0,0,2
4190,4804139,0,0,0,2
4191,4804141,0,0,0,2
4192,4804143,0,0,0,2
4193,4804144,0,0,0,2
4194,4804146,0,2,4,4
4195,4804148,0,2,4,4
4196,4804152,0,0,0,0
4197,4804155,0,0,0,0
4198,4804157,0,0,2,4
4199,4804159,0,0,2,4
4200,4804163,0,0,2,6
4201,4804164,0,0,2,6
4202,4804169,0,0,2,4
4203,4804172,0,0,2,4
4204,4804174,0,0,2,4
4205,4804175,0,0,2,4
4206,4804177,0,2,2,4
4207,4804179,0,2,2,4
4208,4804208,0,0,0,0
4209,4804259,0,0,0,0
4210,4804260,0,0,0,0
4211,4804279,0,0,0,0
4212,4804313,0,2,2,4
4213,4804336,0,0,2,6
4214,4804339,0,0,2,6
4215,4804342,0,0,0,0
4216,4804380,0,0,6,8
4217,4804391,0,0,0,0
4218,4804394,0,2,2,4
4219,4804414,0,0,0,0
4220,4804437,2,4,4,4
4221,4804469,0,0,4,4
4222,4804473,0,2,2,4
4223,4804475,0,2,2,4
4224,4804478,0,0,4,4
4225,4804484,0,0,0,0
4226,4804488,2,4,6,6
4227,4804493,0,0,0,4
4228,4804496,0,0,0,4
4229,4804522,0,0,0,0
4230,4804635,0,0,0,0
4231,4804772,0,0,0,0
4232,4804785,2,2,2,4
4233,4804846,0,0,0,4
4234,4804856,0,2,4,10
4235,4804860,0,0,0,0
4236,4804871,0,0,0,0
4237,4804874,0,0,0,0
4238,4804879,0,0,0,0
4239,4804892,0,2,4,8
4240,4804926,0,2,4,8
4241,4804931,0,0,2,4
4242,4804935,0,0,0,0
4243,4805014,0,0,2,4
4244,4805017,0,0,2,4
4245,4805030,0,0,2,4
4246,4805053,0,0,0,0
4247,4805054,0,4,4,4
4248,4805058,0,4,4,4
4249,4805063,0,0,0,0
4250,4805085,0,0,0,0
4251,4805102,0,0,0,0
4252,4805128,0,0,0,2
4253,4805171,0,0,0,0
4254,4805207,0,0,0,0
4255,4805327,0,0,0,0
4256,4805335,0,2,4,6
4257,4805351,0,2,6,8
4258,4805378,0,0,0,0
4259,4805413,0,0,0,0
4260,4805595,0,0,0,2
4261,4805643,0,0,0,0
4262,4805653,0,0,0,2
4263,4805656,0,0,2,2
4264,4805660,2,4,4,8
4265,4805852,0,4,6,8
4266,4805858,0,4,4,6
4267,4805859,0,0,0,0
4268,4805862,0,4,4,6
4269,4805868,0,2,4,8
4270,4805874,0,0,0,0
4271,4805887,0,4,6,8
4272,4805913,0,0,2,2
4273,4805914,0,0,2,2
4274,4805916,0,0,2,2
4275,4805917,0,0,2,2
4276,4805926,0,0,0,0
4277,4806102,2,6,10,12
4278,4806112,2,6,10,12
4279,4806130,0,0,0,6
4280,4806132,0,0,0,4
4281,4806136,2,2,2,4
4282,4806152,0,0,0,0
4283,4806248,0,2,4,10
4284,4806255,0,0,0,0
4285,4806256,0,0,0,0
4286,4806257,0,2,4,8
4287,4806259,0,0,0,2
4288,4806260,0,0,0,2
4289,4806261,0,0,0,0
4290,4806262,0,2,2,4
4291,4806263,0,2,2,6
4292,4806264,2,4,8,12
4293,4806265,0,0,0,0
4294,4806267,0,0,0,2
4295,4806270,0,0,0,0
4296,4806272,0,0,0,0
4297,4806274,0,0,6,6
4298,4806285,0,0,6,6
4299,4806409,0,0,0,2
4300,4806422,0,0,0,0
4301,4806505,0,0,4,4
4302,4806582,0,2,6,8
4303,4806603,0,0,0,0
4304,4806659,0,0,0,2
4305,4806661,0,0,0,0
4306,4806668,0,0,0,0
4307,4806671,0,0,0,0
4308,4806674,0,0,0,0
4309,4806715,0,0,0,0
4310,4806719,0,0,0,0
4311,4806722,0,0,0,0
4312,4806755,0,4,8,12
4313,4806797,2,4,6,8
4314,4806864,0,2,2,6
4315,4806888,0,0,0,0
4316,4806892,0,0,0,0
4317,4806933,0,4,8,12
4318,4806981,0,0,2,2
4319,4807008,0,0,0,0
4320,4807107,0,0,0,0
4321,4807182,0,0,2,4
4322,4807200,0,0,0,0
4323,4807216,0,2,6,10
4324,4807219,0,0,2,4
4325,4807487,2,2,2,2
4326,4807509,0,0,0,2
4327,4807573,2,4,8,10
4328,4807638,2,4,6,6
4329,4807761,0,0,2,8
4330,4807810,0,0,4,6
4331,4807935,0,0,0,0
4332,4807947,0,0,4,6
4333,4807962,0,0,0,0
4334,4808062,0,0,2,2
4335,4808067,0,0,2,2
4336,4808073,0,0,2,8
4337,4808078,0,2,2,4
4338,4808081,0,4,6,10
4339,4808086,0,2,4,10
4340,4808142,0,2,2,2
4341,4808168,0,0,0,0
4342,4808182,0,0,0,0
4343,4808210,0,4,8,8
4344,4808216,0,2,6,10
4345,4808289,0,0,6,8
4346,4808346,0,2,2,2
4347,4808411,0,4,8,10
4348,4808412,0,4,8,10
4349,4808413,0,2,6,12
4350,4808450,0,0,0,0
4351,4808522,0,0,2,6
4352,4808577,0,0,2,6
4353,4808607,0,0,0,0
4354,4808652,0,0,0,0
4355,4808670,0,2,4,4
4356,4808728,0,0,2,4
4357,4808796,0,2,2,6
4358,4808858,0,0,0,0
4359,4808867,0,0,0,0
4360,4808900,0,0,0,2
4361,4808904,0,0,0,2
4362,4809004,0,2,2,4
4363,4809013,0,0,2,2
4364,4809018,0,0,2,2
4365,4809019,0,0,0,0
4366,4809033,0,0,0,0
4367,4809054,2,2,2,2
4368,4809058,0,0,0,0
4369,4809204,0,0,2,2
4370,4809205,0,0,0,0
4371,4809232,0,0,0,0
4372,4809281,0,0,0,0
4373,4809288,0,0,0,0
4374,4809289,0,0,4,8
4375,4809307,0,2,4,8
4376,4809310,0,2,4,8
4377,4809312,0,2,4,8
4378,4809402,0,0,0,0
4379,4809533,0,2,4,4
4380,4809609,0,0,0,0
4381,4809633,0,0,0,0
4382,4809635,0,0,0,0
4383,4809638,0,0,0,0
4384,4809685,0,0,0,0
4385,4809696,0,0,0,0
4386,4809711,0,0,0,0
4387,4809715,0,0,0,0
4388,4809739,0,0,0,8
4389,4809748,0,0,2,6
4390,4809769,0,0,2,2
4391,4809861,0,0,0,6
4392,4809900,0,4,4,10
4393,4809918,0,0,0,0
4394,4809962,0,0,0,0
4395,4809998,0,4,4,8
4396,4810063,0,0,0,0
4397,4810064,0,0,0,0
4398,4810180,0,0,0,0
4399,4810266,0,0,4,8
4400,4810277,0,4,6,8
4401,4810289,0,0,0,8
4402,4810297,0,2,4,4
4403,4810356,0,0,0,4
4404,4810433,0,0,0,2
4405,4810500,0,0,0,0
4406,4810555,0,0,0,2
4407,4810629,2,4,6,10
4408,4810687,0,0,0,0
4409,4810721,0,0,0,0
4410,4810825,0,0,0,0
4411,4810840,0,0,2,2
4412,4810958,0,0,2,6
4413,4810994,0,0,0,0
4414,4810998,0,0,4,8
4415,4811058,0,0,0,0
4416,4811111,0,6,6,10
4417,4811161,0,0,0,0
4418,4811238,0,0,0,0
4419,4811295,0,0,0,0
4420,4811313,2,2,2,6
4421,4811411,0,0,4,4
4422,4811611,0,0,0,0
4423,4811618,0,2,4,8
4424,4811790,0,0,0,0
4425,4811820,0,0,8,10
4426,4811837,0,4,6,10
4427,4811845,2,2,4,4
4428,4811852,0,0,0,0
4429,4811879,0,4,6,10
4430,4811937,0,0,2,4
4431,4811944,0,0,0,2
4432,4812006,0,0,0,0
4433,4812026,0,0,0,0
4434,4812173,0,0,0,0
4435,4812186,0,0,0,0
4436,4812188,0,0,0,0
4437,4812189,0,0,0,0
4438,4812190,0,0,0,0
4439,4812191,0,0,0,0
4440,4812192,0,0,0,0
4441,4812195,0,0,0,0
4442,4812305,0,2,6,6
4443,4812355,0,0,0,0
4444,4812463,0,0,0,0
4445,4812465,0,0,0,0
4446,4812505,0,0,0,0
4447,4812619,0,2,6,10
4448,4812638,0,0,0,0
4449,4812646,0,0,0,0
4450,4812647,0,0,0,0
4451,4812651,0,0,0,0
4452,4812669,0,0,0,0
4453,4812670,0,4,8,14
4454,4812680,0,0,2,4
4455,4812684,0,0,2,4
4456,4812692,0,0,0,0
4457,4812697,0,0,0,2
4458,4812698,0,0,0,2
4459,4812803,2,2,6,8
4460,4812809,0,0,0,0
4461,4812934,0,2,4,6
4462,4812950,0,0,2,2
4463,4812952,0,2,4,6
4464,4813041,0,0,0,0
4465,4813060,2,2,6,8
4466,4813103,0,0,2,2
4467,4813317,0,0,0,0
4468,4813348,2,2,2,4
4469,4813435,0,0,0,0
4470,4813482,0,0,0,0
4471,4813599,0,0,0,0
4472,4813648,0,2,2,4
4473,4813691,0,0,0,0
4474,4813761,0,0,0,0
4475,4813763,0,2,6,6
4476,4813771,0,2,4,10
4477,4813776,0,0,0,0
4478,4813779,0,0,0,0
4479,4813781,0,0,2,2
4480,4813789,0,2,2,2
4481,4813790,0,2,2,2
4482,4813794,0,0,0,2
4483,4813808,0,0,0,0
4484,4813812,0,2,2,4
4485,4813813,0,2,2,4
4486,4813833,0,2,2,4
4487,4813842,0,0,0,0
4488,4813849,0,0,0,2
4489,4813850,0,2,2,4
4490,4813872,0,0,0,0
4491,4813877,0,0,0,0
4492,4813881,0,0,0,0
4493,4813884,0,0,0,0
4494,4813903,0,0,0,0
4495,4813914,0,2,2,4
4496,4813948,0,2,4,8
4497,4813970,0,0,0,0
4498,4814033,0,2,6,6
4499,4814051,0,0,0,0
4500,4814053,0,2,6,6
4501,4814056,0,0,2,2
4502,4814060,0,0,0,0
4503,4814064,0,0,0,0
4504,4814080,0,0,0,0
4505,4814143,0,0,0,0
4506,4814147,0,0,0,0
4507,4814151,0,6,6,14
4508,4814159,0,0,0,0
4509,4814163,0,2,4,6
4510,4814204,0,2,4,10
4511,4814229,2,4,6,8
4512,4814251,0,0,0,2
4513,4814272,0,0,0,0
4514,4814284,2,2,2,2
4515,4814377,0,0,0,0
4516,4814380,0,0,0,0
4517,4814389,0,0,2,2
4518,4814395,0,0,0,0
4519,4814579,0,0,0,2
4520,4814590,0,0,0,0
4521,4814624,0,0,0,0
4522,4814682,0,0,0,2
4523,4814760,0,0,0,0
4524,4814831,0,0,0,0
4525,4814944,0,0,0,0
4526,4814966,0,0,0,2
4527,4815010,0,0,0,0
4528,4815098,0,0,0,2
4529,4815103,0,0,0,0
4530,4815111,0,0,2,8
4531,4815118,0,0,2,8
4532,4815121,0,0,2,8
4533,4815129,0,0,2,2
4534,4815139,0,0,0,0
4535,4815160,0,0,4,6
4536,4815177,0,0,0,0
4537,4815189,0,2,6,8
4538,4815227,2,2,2,6
4539,4815230,0,0,4,8
4540,4815236,0,0,0,0
4541,4815245,0,0,0,0
4542,4815330,0,0,0,2
4543,4815334,2,4,8,10
4544,4815337,0,0,0,0
4545,4815343,0,0,0,0
4546,4815420,0,0,0,0
4547,4815427,0,0,0,0
4548,4815475,0,2,2,8
4549,4815485,2,4,6,8
4550,4815562,0,0,4,8
4551,4815576,0,0,0,0
4552,4815581,2,4,8,10
4553,4815583,2,4,8,10
4554,4815623,0,2,4,8
4555,4815625,0,2,4,8
4556,4815651,0,4,4,6
4557,4815662,0,0,0,0
4558,4815665,0,0,0,0
4559,4815670,0,2,4,4
4560,4815672,0,2,4,4
4561,4815675,2,2,6,8
4562,4815676,0,0,0,0
4563,4815677,0,2,2,4
4564,4815703,0,0,0,2
4565,4815771,2,4,6,10
4566,4815784,0,0,0,0
4567,4815786,0,2,2,2
4568,4815801,0,0,0,0
4569,4815814,0,0,0,0
4570,4815880,0,0,0,4
4571,4815887,0,0,0,0
4572,4815892,0,0,0,0
4573,4815908,0,0,0,0
4574,4815972,0,4,8,8
4575,4816021,0,0,0,0
4576,4816054,0,0,0,0
4577,4816104,0,0,0,0
4578,4816108,0,0,0,0
4579,4816132,0,0,2,8
4580,4816139,0,0,0,2
4581,4816292,0,0,0,0
4582,4816323,0,0,0,0
4583,4816336,0,0,2,4
4584,4816355,0,4,4,10
4585,4816433,0,0,2,6
4586,4816438,0,0,2,6
4587,4816440,0,0,2,6
4588,4816456,0,0,0,0
4589,4816525,0,2,4,6
4590,4816526,0,0,0,0
4591,4816534,0,0,0,0
4592,4816548,0,4,10,12
4593,4816634,0,0,0,0
4594,4816640,0,0,0,0
4595,4816642,0,0,0,0
4596,4816650,0,2,2,4
4597,4816675,0,0,0,0
4598,4816686,0,0,0,2
4599,4816709,0,2,4,8
4600,4816821,0,0,4,10
4601,4816846,0,2,2,2
4602,4816861,0,0,0,0
4603,4816969,0,0,0,0
4604,4817026,0,0,0,0
4605,4817057,0,0,0,0
4606,4817113,0,0,0,2
4607,4817116,0,2,6,6
4608,4817118,0,2,4,10
4609,4817121,0,0,0,2
4610,4817146,0,0,0,0
4611,4817148,0,0,0,0
4612,4817262,0,2,4,8
4613,4817342,0,0,0,0
4614,4817429,2,4,8,12
4615,4817435,0,0,0,2
4616,4817452,0,0,4,4
4617,4817459,0,0,0,0
4618,4817464,0,0,0,0
4619,4817503,0,0,0,2
4620,4817624,0,0,0,0
4621,4817632,0,0,0,0
4622,4817633,0,0,0,0
4623,4817635,0,0,0,0
4624,4817639,0,2,2,2
4625,4817664,0,2,2,4
4626,4817673,0,0,0,0
4627,4817766,0,0,0,0
4628,4817767,0,2,4,6
4629,4817795,0,0,0,0
4630,4817848,0,0,2,4
4631,4817922,0,0,0,2
4632,4817925,0,0,2,10
4633,4817957,0,0,0,4
4634,4817977,4,8,8,12
4635,4818051,0,0,0,0
4636,4818126,0,0,0,0
4637,4818143,0,0,0,0
4638,4818156,0,2,6,6
4639,4818163,0,0,0,0
4640,4818172,0,0,0,0
4641,4818177,0,0,0,0
4642,4818183,0,0,0,0
4643,4818188,0,0,0,0
4644,4818222,0,0,0,0
4645,4818233,0,0,2,2
4646,4818241,0,0,0,2
4647,4818260,0,0,0,0
4648,4818272,0,0,0,2
4649,4818405,0,0,0,0
4650,4818416,0,0,0,0
4651,4818486,0,0,0,0
4652,4818520,0,2,6,6
4653,4818522,0,0,0,0
4654,4818545,0,0,0,0
4655,4818548,0,0,0,0
4656,4818558,0,0,0,0
4657,4818560,0,2,4,8
4658,4818693,0,0,0,0
4659,4818823,0,0,4,8
4660,4818971,0,0,4,4
4661,4818994,0,0,0,0
4662,4819014,0,2,2,2
4663,4819072,0,0,0,0
4664,4819134,0,0,4,10
4665,4819237,0,2,4,8
4666,4819242,0,2,2,2
4667,4819248,0,0,0,0
4668,4819294,0,6,6,8
4669,4819305,0,0,0,0
4670,4819308,0,2,4,6
4671,4819321,2,4,6,12
4672,4819342,0,0,0,0
4673,4819358,0,0,2,6
4674,4819402,0,0,0,0
4675,4819479,0,0,2,4
4676,4819506,0,2,4,8
4677,4819507,0,0,0,0
4678,4819560,0,0,0,0
4679,4819599,0,0,0,4
4680,4819603,0,0,0,0
4681,4819643,2,4,4,8
4682,4819672,0,0,0,0
4683,4819683,0,0,0,0
4684,4819712,0,0,0,0
4685,4819716,0,0,0,0
4686,4819718,0,0,0,0
4687,4819720,0,0,0,0
4688,4819721,0,2,4,6
4689,4819727,0,0,0,0
4690,4819825,0,0,0,0
4691,4819829,0,0,0,0
4692,4819865,0,0,4,6
4693,4819874,0,0,0,0
4694,4819886,0,0,0,2
4695,4819974,0,2,6,8
4696,4820006,2,2,2,6
4697,4820275,0,0,0,0
4698,4820286,0,0,0,0
4699,4820302,0,0,0,0
4700,4820313,0,0,0,2
4701,4820354,0,0,0,0
4702,4820409,0,0,0,0
4703,4820412,0,0,0,0
4704,4820424,0,0,0,0
4705,4820425,0,0,0,0
4706,4820426,0,0,0,0
4707,4820453,0,0,4,6
4708,4820465,0,0,2,2
4709,4820511,0,0,0,0
4710,4820556,0,4,4,6
4711,4820560,0,0,0,0
4712,4820564,0,0,0,0
4713,4820639,0,0,0,0
4714,4820652,0,0,0,0
4715,4820655,0,0,0,0
4716,4820658,0,0,0,0
4717,4820661,0,2,6,10
4718,4820668,0,0,0,4
4719,4820675,0,0,0,0
4720,4820788,0,0,0,0
4721,4820804,0,2,2,2
4722,4820818,0,0,0,6
4723,4820822,0,2,6,8
4724,4820826,0,0,6,6
4725,4820827,0,0,0,6
4726,4820883,0,0,0,2
4727,4820918,2,4,6,8
4728,4820919,0,0,0,0
4729,4821057,0,0,0,4
4730,4821076,0,0,0,0
4731,4821132,4,16,30,44
4732,4821136,0,0,0,0
4733,4821175,2,4,6,10
4734,4821240,0,0,0,6
4735,4821266,0,0,4,8
4736,4821348,0,0,0,2
4737,4821390,0,0,0,0
4738,4821396,2,2,4,8
4739,4821415,0,0,0,0
4740,4821435,0,2,6,6
4741,4821437,2,2,2,8
4742,4821444,0,0,0,0
4743,4821467,2,4,6,8
4744,4821499,0,0,0,0
4745,4821530,0,0,0,2
4746,4821632,2,4,4,4
4747,4821641,0,0,2,2
4748,4821642,0,0,0,0
4749,4821669,0,0,0,0
4750,4821720,0,0,0,0
4751,4821756,0,0,0,0
4752,4821764,0,0,0,0
4753,4821765,0,0,0,0
4754,4821771,0,0,0,4
4755,4821772,0,0,0,0
4756,4821783,0,2,4,10
4757,4821798,0,0,2,2
4758,4821841,0,0,0,0
4759,4821849,0,0,2,2
4760,4821857,0,2,4,10
4761,4821888,0,0,0,0
4762,4821918,0,0,0,0
4763,4821922,0,0,0,0
4764,4821934,0,2,6,8
4765,4821939,0,0,4,6
4766,4821947,0,0,4,6
4767,4821954,0,0,0,0
4768,4821957,0,0,0,0
4769,4821971,0,0,0,2
4770,4821990,0,0,0,2
4771,4822073,0,0,0,2
4772,4822086,0,0,0,2
4773,4822088,0,0,0,0
4774,4822091,0,0,2,2
4775,4822164,0,0,2,2
4776,4822175,0,0,0,0
4777,4822189,0,0,0,0
4778,4822194,0,0,0,0
4779,4822297,2,6,6,8
4780,4822348,0,0,0,0
4781,4822356,0,0,2,2
4782,4822359,2,2,8,10
4783,4822361,0,0,0,0
4784,4822366,0,0,2,2
4785,4822368,0,0,0,0
4786,4822372,0,0,0,0
4787,4822408,0,0,2,2
4788,4822430,0,0,0,0
4789,4822431,0,0,0,0
4790,4822435,0,2,2,2
4791,4822504,0,2,8,10
4792,4822508,0,2,2,4
4793,4822608,0,0,0,2
4794,4822613,0,0,0,0
4795,4822616,0,0,0,0
4796,4822623,0,0,0,0
4797,4822651,0,0,0,0
4798,4822653,0,0,0,0
4799,4822654,0,0,0,0
4800,4822690,0,2,4,4
4801,4822691,0,4,8,12
4802,4822705,0,2,2,4
4803,4822713,0,0,0,0
4804,4822748,0,0,0,0
4805,4822751,0,0,0,4
4806,4822829,0,0,0,0
4807,4822985,0,2,4,4
4808,4823022,0,0,0,0
4809,4823045,0,2,6,6
4810,4823051,0,2,6,6
4811,4823054,2,4,6,10
4812,4823114,2,2,4,4
4813,4823133,0,2,4,10
4814,4823250,0,0,0,0
4815,4823301,0,0,0,0
4816,4823309,0,0,0,0
4817,4823313,0,0,0,0
4818,4823315,0,2,2,4
4819,4823336,2,2,2,6
4820,4823464,0,4,8,8
4821,4823482,0,0,2,10
4822,4823495,2,2,2,2
4823,4823543,0,0,0,0
4824,4823544,0,0,0,0
4825,4823640,0,0,0,0
4826,4823656,2,2,4,4
4827,4823817,0,2,6,8
4828,4823875,0,0,0,2
4829,4823890,0,0,0,2
4830,4823924,0,0,0,4
4831,4823946,0,0,0,4
4832,4824007,0,0,0,0
4833,4824010,0,0,0,0
4834,4824017,2,4,4,4
4835,4824084,0,0,2,6
4836,4824126,0,0,4,8
4837,4824130,0,0,0,0
4838,4824133,0,0,0,0
4839,4824295,0,0,0,0
4840,4824353,0,0,2,8
4841,4824382,0,0,0,0
4842,4824430,0,0,0,0
4843,4824550,0,0,2,2
4844,4824551,0,0,2,2
4845,4824565,0,0,0,0
4846,4824599,0,0,4,4
4847,4824634,0,2,6,6
4848,4824702,0,0,0,0
4849,4824705,0,0,0,0
4850,4824710,0,0,0,0
4851,4824737,0,2,2,6
4852,4824747,0,0,0,0
4853,4824762,0,4,8,8
4854,4824831,0,0,0,4
4855,4824853,0,0,2,2
4856,4824873,0,4,6,8
4857,4824874,0,0,2,2
4858,4824899,0,2,4,8
4859,4824918,0,0,0,0
4860,4824934,0,0,0,0
4861,4824938,0,0,0,0
4862,4824952,0,0,0,0
4863,4824977,0,0,0,0
4864,4824979,0,2,4,6
4865,4824980,2,4,6,10
4866,4824985,0,4,6,8
4867,4825058,0,0,0,0
4868,4825059,0,0,0,0
4869,4825063,0,0,0,0
4870,4825080,0,0,0,4
4871,4825092,0,2,2,4
4872,4825137,0,0,0,0
4873,4825216,0,0,4,8
4874,4825221,2,4,6,10
4875,4825232,0,2,4,8
4876,4825240,0,0,0,0
4877,4825251,0,2,6,10
4878,4825265,0,4,6,8
4879,4825321,0,4,4,6
4880,4825322,0,2,4,8
4881,4825328,0,2,2,6
4882,4825329,0,2,6,6
4883,4825330,0,0,4,6
4884,4825332,2,2,6,8
4885,4825333,2,2,6,8
4886,4825334,0,0,0,0
4887,4825339,0,2,6,6
4888,4825369,0,0,0,0
4889,4825422,0,2,6,8
4890,4825426,0,0,0,0
4891,4825448,0,0,2,2
4892,4825500,0,0,2,2
4893,4825532,0,0,0,2
4894,4825554,0,0,2,2
4895,4825614,0,0,0,0
4896,4825669,0,2,4,10
4897,4825670,0,2,4,10
4898,4825678,0,2,2,4
4899,4825682,0,2,2,4
4900,4825758,0,0,0,0
4901,4825767,0,0,0,0
4902,4825780,0,0,0,0
4903,4825795,0,0,0,0
4904,4825798,0,0,0,0
4905,4825817,0,0,0,2
4906,4825870,0,0,0,0
4907,4825873,0,0,0,2
4908,4825899,0,0,4,8
4909,4825900,0,0,0,0
4910,4825970,0,2,2,6
4911,4826072,2,4,4,8
4912,4826101,0,2,4,8
4913,4826153,0,0,0,0
4914,4826206,0,4,8,12
4915,4826262,0,0,0,2
4916,4826263,0,0,0,2
4917,4826300,0,2,4,10
4918,4826380,0,0,0,2
4919,4826384,0,0,0,4
4920,4826408,2,4,6,10
4921,4826412,0,0,0,0
4922,4826438,0,0,0,0
4923,4826451,0,0,0,0
4924,4826452,0,0,0,0
4925,4826462,2,4,6,10
4926,4826466,2,2,6,8
4927,4826468,4,6,8,10
4928,4826561,0,0,0,2
4929,4826571,0,0,2,2
4930,4826583,0,0,2,2
4931,4826588,0,0,2,2
4932,4826619,4,4,8,8
4933,4826658,0,0,0,0
4934,4826692,0,0,0,4
4935,4826838,0,0,0,10
4936,4826850,0,0,0,0
4937,4826897,0,0,0,0
4938,4826910,0,0,0,0
4939,4826917,0,2,4,8
4940,4826943,0,0,0,0
4941,4826945,0,0,0,0
4942,4826954,0,2,2,4
4943,4826964,0,0,0,0
4944,4826978,0,2,2,8
4945,4826980,0,0,0,0
4946,4826985,0,0,0,0
4947,4826995,0,0,0,2
4948,4827022,0,0,0,0
4949,4827042,0,0,0,0
4950,4827110,0,0,0,0
4951,4827112,0,0,0,0
4952,4827117,2,2,4,8
4953,4827142,2,2,2,2
4954,4827144,2,2,4,8
4955,4827146,0,4,4,6
4956,4827147,0,0,0,0
4957,4827237,0,2,2,4
4958,4827340,0,0,0,6
4959,4827346,0,0,0,0
4960,4827351,0,0,0,6
4961,4827353,0,0,0,0
4962,4827386,0,2,8,8
4963,4827389,0,0,0,0
4964,4827396,0,2,8,8
4965,4827449,2,2,2,2
4966,4827451,0,2,2,4
4967,4827499,2,2,4,8
4968,4827533,0,0,2,2
4969,4827565,0,0,0,0
4970,4827568,0,2,4,8
4971,4827585,0,0,4,8
4972,4827591,2,2,4,6
4973,4827594,0,0,4,8
4974,4827603,2,2,2,6
4975,4827604,2,2,2,6
4976,4827608,0,0,0,0
4977,4827614,0,0,0,2
4978,4827621,0,0,2,6
4979,4827624,0,0,2,6
4980,4827628,0,2,4,6
4981,4827630,0,2,4,6
4982,4827634,0,2,4,10
4983,4827637,0,2,4,10
4984,4827638,0,2,4,10
4985,4827664,0,0,4,8
4986,4827666,0,0,4,8
4987,4827676,0,0,4,4
4988,4827679,0,0,4,4
4989,4827680,0,0,4,4
4990,4827686,0,0,4,4
4991,4827688,0,0,4,4
4992,4827698,0,2,4,8
4993,4827699,0,4,4,6
4994,4827701,0,2,4,8
4995,4827705,0,2,4,8
4996,4827708,0,0,4,4
4997,4827711,0,0,4,4
4998,4827714,0,2,4,8
4999,4827715,0,2,4,8
5000,4827717,0,2,4,8
5001,4827720,0,0,0,0
5002,4827733,0,0,0,0
5003,4827796,2,2,2,6
5004,4827798,0,0,0,0
5005,4827820,0,0,0,0
5006,4828085,0,0,4,10
5007,4828212,0,0,0,0
5008,4828246,2,2,2,2
5009,4828247,0,0,0,0
5010,4828289,2,2,2,8
5011,4828327,0,2,2,4
5012,4828332,0,2,2,4
5013,4828347,2,4,8,10
5014,4828356,2,2,2,8
5015,4828361,0,0,0,4
5016,4828392,0,0,0,0
5017,4828419,2,2,2,8
5018,4828452,0,0,0,0
5019,4828457,0,0,0,0
5020,4828460,0,0,0,0
5021,4828462,0,0,0,0
5022,4828465,0,0,0,0
5023,4828491,0,0,0,0
5024,4828523,0,0,0,0
5025,4828525,2,2,4,8
5026,4828581,0,4,8,12
5027,4828583,2,4,8,10
5028,4828607,2,4,6,8
5029,4828620,0,0,0,0
5030,4828628,0,0,0,6
5031,4828654,0,0,0,2
5032,4828662,0,0,0,0
5033,4828740,0,0,4,6
5034,4828763,0,0,0,6
5035,4828829,0,0,0,0
5036,4828919,0,0,0,0
5037,4828920,0,0,0,0
5038,4828923,0,0,0,0
5039,4828929,0,0,0,0
5040,4828934,0,0,0,2
5041,4828964,0,0,0,0
5042,4828999,0,0,0,0
5043,4829051,0,2,2,4
5044,4829057,0,0,0,0
5045,4829062,0,0,0,0
5046,4829167,0,2,2,4
5047,4829172,0,2,2,4
5048,4829231,0,0,0,0
5049,4829242,0,0,0,0
5050,4829243,0,0,0,0
5051,4829366,0,0,0,0
5052,4829383,2,6,10,10
5053,4829433,0,0,0,2
5054,4829466,0,0,0,0
5055,4829485,0,2,2,4
5056,4829487,0,0,0,0
5057,4829497,2,2,4,6
5058,4829516,0,2,2,2
5059,4829541,0,0,0,0
5060,4829550,0,0,0,0
5061,4829585,0,0,0,4
5062,4829678,0,0,0,0
5063,4829696,0,0,2,6
5064,4829704,0,0,0,0
5065,4829706,0,0,0,0
5066,4829712,0,0,0,0
5067,4829714,0,0,0,0
5068,4829724,4,4,8,10
5069,4829745,0,0,0,0
5070,4829805,0,0,0,0
5071,4829812,2,4,4,8
5072,4829834,0,2,2,4
5073,4829845,0,0,0,0
5074,4829865,0,0,2,2
5075,4829866,0,0,0,0
5076,4829871,0,0,0,0
5077,4829886,0,0,0,0
5078,4829900,0,0,0,0
5079,4829935,0,2,2,4
5080,4829945,2,2,6,8
